track_name,track_artist,track_popularity,track_album_name,track_album_release_date,duration_ms
Sacré cœur,Triomphe,27,Sacré cœur,2019-08-02,160000
Beta,Model Man,35,Beta,2019-09-17,186885
Place de l'étoile,Triomphe,33,Place de l'étoile,2019-06-21,189474
Silver Linings,Catching Flies,39,Silver Linings,2019-07-05,241706
Cold Heart,Lonely in the Rain,27,Cold Heart,2019-06-21,194098
Fin août - Yuksek remix,Tim Dup,39,Fin août (Yuksek remix),2018-07-13,366507
Eos,Mazoulew,31,Eos,2019-03-20,239888
Stronger,Lonely in the Rain,43,Stronger,2019-07-26,214022
Falling Back,Roosevelt,54,Falling Back,2019-03-01,279677
Old Love,PLÜM,35,Old Love,2019-08-16,168571
Dive In,Lonely in the Rain,29,Dive In,2018-12-21,166757
Blurred,Kiasmos,62,Blurred,2017-10-06,305547
Iceland,Petit Biscuit,47,Petit Biscuit,2016-05-13,281715
Slack,ford.,37,(The) Evening,2018-11-16,192000
Bicycle,filous,49,Bicycle,2018-10-05,199600
Nothing But You (feat. Donnie Sloan & Ricky Ducati),Devault,52,Stay,2018-11-02,271200
Breathe,Lonely in the Rain,57,Breathe,2019-03-08,163010
Noizy Birdz,Raphael Treza,41,Cobra Gypsies (Motion Picture Soundtrack),2018-01-12,225541
Go Home (feat. Mark O),Lonely in the Rain,38,Go Home (feat. Mark O),2018-11-02,202212
Burning Bridges (Fakear Remix),Patrice,38,Burning Bridges (Fakear Remix),2017-05-05,210839
Maddy La Nuit,Flavien Berger,51,Contre-Temps,2018-09-28,210400
Bunker,Dave Knud,47,Bunker,2019-07-05,443455
Hypnotize,PARTY SHIRT,45,Hypnotize,2019-08-22,304762
Thinking About You,GLDN,59,Thinking About You,2019-04-19,172000
Don't Tell Me S***,"LAST 60""",44,Don't Tell Me S***,2019-05-10,157920
We Come In Peace - Talpa Remix,Liquid Soul,41,Artist Pack,2018-03-08,351304
Don't Touch Me - Original Mix,Melih Aydogan,33,Don't Touch Me,2015-08-20,318694
You're Mine - Original Mix,Oscar and the Wolf,52,Electronica,2015-11-20,329467
Hallucination,Vidojean X Oliver Loenn,37,Hallucination,2019-12-13,181463
Tide,Jonny Joel,34,Happy Weekend,2019-12-16,223347
"Oh, Baby!",NR:TN,28,"Oh, Baby!",2019-06-14,207097
Alternate Paths - Teenage Mutants Radio Edit,DeVante,36,Alternate Paths,2019-09-19,246480
Thinkin Bout You,Sep,43,Thinkin Bout You,2019-11-27,302542
Bleu Chanel (Na-No Remix),ARIA,41,Bleu Chanel (Na-No Remix),2019-04-19,163356
In Our Hands,Green Lake Project,37,In Our Hands,2019-12-13,381902
Moyocoyotzin,GIGEE,39,Reborn Pulse,2019-10-11,453116
Bad Kind (feat. Sash Sings),Alfred Beck,41,Bad Kind (feat. Sash Sings),2019-12-13,212160
More Love,Jonny Joel,28,Happy Weekend,2019-12-16,220891
Loud,Ravek,36,Loud,2019-11-12,228591
Move On,RQntz,41,Move On,2019-06-28,180000
Koi,Furia,41,Koi,2019-09-09,508545
Happiness,Hotway,33,Happiness,2018-11-12,208781
Mo Fo,Koos,37,Mo Fo,2019-11-15,217500
Granular,Spieltape,31,Space Chants,2019-09-27,366829
Space Chants,Spieltape,37,Space Chants,2019-09-27,417049
All About Us - Klaas Remix,Allegra,40,All About Us (Radikal Mixes),2019-11-08,150902
Meant To Be - R.Braga & Drooper Remix,GöW,42,"Meant To Be (Remixes), Pt. 01",2019-11-15,160444
Only Now,Pastiche,29,Only Now,2019-11-29,414219
I Want You (Forever) - Josh Butler Remix - Radio Edit,Carl Cox,58,I Want You (Forever) [Josh Butler Remix],2017-08-18,245714
Twosteps,Jonny Joel,19,Twosteps,2020-01-11,252343
Rock To The Rhythm - Extended Edit,ROMBE4T,2,Rock To The Rhythm,2020-01-17,351220
Happiness - Wave Pilots Remix Edit,Hotway,28,Happiness (The Remixes),2019-05-03,209032
Genesis - Miami Mix,Austin Pettit,30,Space,2019-12-17,376810
Thats my word,Lewis Monbarn,29,Thats my word,2019-11-01,388000
Cathedral - Project North Edit,Corx,49,Cathedral (Project North Edit),2020-01-03,125625
Trixx,Olivier C,32,Trixx,2019-11-26,395018
Take It All the Way,Xavier White,39,Take It All the Way,2019-11-22,186667
Oversized,Kramder,28,Oversized,2019-12-06,336000
Buoy,RICCI,54,Buoy,2019-10-18,201290
Helix,Austin Pettit,29,Array,2019-12-13,388353
You Could Be Mine,Audax,44,You Could Be Mine,2019-10-04,172258
Whenever,JSTEF,41,Whenever,2019-12-06,212509
Dance With Me,Kyle Kinch,21,Dance With Me,2019-12-27,341364
The Line,Audax,44,The Line,2019-11-06,145884
One Of These Nights - Timothy Allen Remix,Peter Luts,31,One Of These Nights (feat. Forêt) (Timothy Allen Remix),2019-11-18,174734
My House - Vacuii Radio Edit,Bronx Cheer,25,My House,2019-11-29,216543
Sam Smith,Dan McKie,36,Sam Smith,2019-12-13,157795
For the Night,VINNE,42,For the Night,2019-01-18,182903
Rift Valley,K.E.E.N.E.,29,Sounds of Sasaab,2019-11-29,434624
Rollin,Jøase,29,Rollin,2020-01-07,196313
Don't Let Me Down (feat. SevenEver),Coast,27,Don't Let Me Down,2018-07-16,175610
Reach This High - Frère Jack Remix,Yose,24,Reach This High (Frère Jack Remix),2020-01-03,236043
Public Enemy,CastNowski,34,Absinthe EP,2019-12-20,262857
Inconsolable Soldier - Cevin Fisher Remix,Jay Hill,26,Inconsolable Soldier,2019-12-27,412812
I Like It - Original Mix,Fin & Stanley,27,I LIKE IT,2019-10-31,428976
Housy Things,DSN,33,Housy Things,2019-12-20,239294
Feeling Good - Radio Edit,Alex Herrera,15,Feeling Good,2020-01-17,208264
Maono - K.E.E.N.E. Remix,SOSANDLOW,15,Volcano,2020-01-10,356940
Zewditu,Bob Gordon,44,Booty Rock,2019-11-18,246689
Bingo,Palm Vision,18,Bingo,2019-04-23,221291
To Be a Bird (Domscott Remix),The Groove Project,28,To Be a Bird (Domscott Remix),2019-12-28,301017
Down This Road,Matt Reynolds,17,Portals,2018-12-08,247500
Cloudless,Faucon,33,Little Festival Records ADE Sampler 2019,2019-10-20,344516
Yes,13-Side,25,Yes,2019-12-20,323126
Bullerengue,K.E.E.N.E.,32,Bunde & Bullerengue EP,2019-12-06,411595
Free Falling,VINNE,43,Free Falling,2019-11-15,205079
Masquerade,Lauren Mia,37,Underground Frequencies Vol 3,2019-09-02,456123
Cigarette,Fatesky,33,Cigarette,2019-11-29,236139
Deep Dark,Karamar,29,Deep Dark,2019-10-31,309677
Slow It Down,PRINSH,28,Slow It Down,2019-09-06,348387
Dancing in the Light,Cabela and Schmitt,28,Dancing Shoes,2019-10-01,327000
Wildfire,Audax,43,Wildfire,2019-03-22,192000
Love For Latinas - Radio Edit,Kramder,31,Love For Latinas,2019-11-15,218880
Desperation,Zerotonine,30,Desperation,2019-11-01,329524
Spectral,Dave Knud,27,Spectral,2017-11-24,192923
Breathless,Dave Knud,35,Breathless,2019-06-05,280271
Purys Nippis - Faites Leur La Danse Remix,Avi Ness,24,Purys Nippis,2014-06-23,333852
Never Giving Up - English Version,Avinash Kalra,20,Never Giving Up,2019-05-29,241500
Shockwave,Audax,40,Shockwave,2019-06-14,210000
Too Many,The Janitor,30,Prophecies,2019-11-01,294346
Nami,INVŌKER,27,Nami,2018-12-06,336000
Retrida,Angelov,51,Cabora EP,2019-10-11,499208
Crazy Things at Night,Sonny Fodera,41,Insane,2019-01-18,234190
Laine de verre,Moja xx,24,Laine de verre,2019-06-17,300000
Kobol - Original Mix,Efrén Atienza,27,Semilla,2019-08-21,351999
Ghosts,Rene Ablaze,39,Ghosts,2020-01-03,220593
How Is That,Jonny Joel,27,Deep Down,2019-07-12,243902
Bulletproof - House Mix,Levyticus,30,Bulletproof (House Mix),2019-01-31,247500
Calypso - Original Mix,Efrén Atienza,27,Raiz,2019-06-30,330000
Epilogue - Elska Remix,Weltmusik,24,Epilogue,2019-12-16,396938
No Time to Be,Kramder,26,No Time to Be,2019-05-31,340645
Cosmic Waves - Original Mix,Hell Driver,34,Cosmic Waves,2019-10-25,213585
The Walker,Roberto Capuano,0,The Walker - EP,2019-10-28,394398
Brain Extract,Metodi Hristov,32,Unfriendly Medusa,2019-10-25,417263
Styx - Original Mix,Harry Doe,30,Styx,2019-11-01,238147
Million Voices,Armin van Buuren,51,Million Voices,2019-10-25,187150
Lights Go Down,Mike Candys,59,Lights Go Down,2019-10-18,155520
Nice To Meet Ya - Diplo Remix,Niall Horan,65,Nice To Meet Ya (Diplo Remix),2019-11-07,215474
Ok Without You,Klaas,67,Ok Without You,2018-11-02,170880
Back for a Fight,Falling Decibyls,38,Back for a Fight,2019-12-27,209032
Loco Papi,Sevenn,47,Loco Papi,2019-06-14,178560
Ride It - Jonas Blue Remix,Regard,69,Ride It (Jonas Blue Remix),2019-11-01,182400
Light,Jerome,77,Light,2019-05-10,185916
Something Like That,Mike Candys,58,Something Like That,2019-11-29,164160
DAYLIGHT,TELYKast,53,DAYLIGHT,2019-12-09,154828
Piece Of Your Heart - Alok Remix,MEDUZA,77,Piece Of Your Heart (Alok Remix),2019-06-07,166452
Therapy,Timmy Trumpet,69,Therapy,2019-10-31,150753
I'm Blue - Club Mix,Kush Kush,65,I'm Blue (Club Mixes),2019-09-13,150000
Thing For You - David Guetta Remix,David Guetta,62,Thing For You (David Guetta Remix),2019-08-30,203226
Alone Again,ilasan,33,Alone Again,2020-01-10,226479
The Wall,Alok,61,The Wall,2019-06-28,159500
No Stress - Sofi Tukker Remix,Laurent Wolf,40,No Stress (Sofi Tukker Remix),2019-11-08,248365
Breath,Lucho,40,Breath,2019-12-16,163000
Why Can't You See,Lucas & Steve,51,Why Can't You See,2019-08-16,186929
Children,MATTN,58,Children,2019-05-10,158438
Stars,VIZE,50,Stars,2019-05-17,165469
Day Or Night,Mike Williams,67,Day Or Night,2019-08-30,174375
Ibiza (Desaparecidos Vs Walter Master J) - Raf Marchesini & Simone Farina 2K19 Remix Extended,Desaparecidos,44,Ibiza (Raf Marchesini & Simone Farina 2K19 Remix Extended),2019-06-21,270627
Violence - Teo Moss Remix,Naeleck,24,Violence Remixes,2014-12-22,281250
Why Boy - Club Mix,Steff da Campo,56,Why Boy (Club Mix),2019-07-15,167624
Push It,Mike Candys,60,Push It,2019-09-13,141429
Something Shiny - Radio Edit,Tom Noize,23,Something Shiny,2018-12-22,224340
Oblivion (feat. Amber Van Day),Love Harder,70,Oblivion (feat. Amber Van Day),2019-07-26,192296
Lost,Chris Burke,37,Lost,2019-08-16,272124
Lucky Star,Faul & Wad Ad,10,Lucky Star,2019-08-30,158302
Clocks - Radio Edit,Stream,50,Clocks (Radio Edit),2019-10-25,185598
Never Wanna Leave,Max M,45,Never Wanna Leave,2019-12-03,196190
We Got That Cool (feat. Afrojack & Icona Pop),Yves V,69,We Got That Cool (feat. Afrojack & Icona Pop),2019-06-28,213000
Post Malone (feat. RANI) - VIZE Remix,Sam Feldt,72,Post Malone (feat. RANI) [VIZE Remix],2019-09-12,154839
Under Water,Max M,47,Under Water,2019-12-03,196471
Show Me Love,Sandeville,54,Show Me Love,2019-06-28,180000
Monster - Robin Schulz Remix,LUM!X,71,Monster (Robin Schulz Remix),2019-08-16,165947
Not Really (Busta K Remix),Sage Charmaine,21,Not Really (Busta K Remix),2019-12-13,206169
Candy On The Dancefloor,Tujamo,62,Candy On The Dancefloor,2019-02-22,186667
Faded,NERVO,64,Faded,2019-11-01,189878
My Best Life (feat. Mike Waters) - Club Mix,KSHMR,66,My Best Life (feat. Mike Waters) [Club Mix],2019-08-05,198533
Don't Hold Back,Electrohol,28,Don't Hold Back,2019-12-31,211200
With You,Rammor,41,With You,2020-01-10,178000
The Launch,Nell Widmer,25,The Launch,2019-12-06,207875
Feel Better,Zuso,29,Feel Better,2019-07-21,261303
Illusion,VIVID,39,Illusion,2019-12-20,177262
Zu Den Sternen - Original Mix,The Second I,30,Zu Den Sternen,2019-12-02,480201
Physical,C'SAR,16,Physical,2020-01-10,189165
Strange Love - Original Mix,Dusty Buddha Child,5,Strange Love,2014-08-11,386951
Cold As Stone,Luis DH,32,Cold As Stone,2019-11-22,123231
Take U Home,Kev.,21,Take U Home,2018-09-21,217500
Change Your Mind,Roberto Marín Muñoz,24,Change Your Mind,2020-01-03,240000
Be My Oxygen,Kev.,32,Be My Oxygen,2019-04-26,183410
Time for Mai Tai,Digital Chorus,31,Time for Mai Tai,2019-11-29,221538
Deep in Oud,DIA,28,Deep in Oud,2019-12-09,213130
Tachyon,Acidic Base,39,Tachyon,2019-12-16,230374
Won't Let You,Roberto Marín Muñoz,40,Won't Let You,2019-12-13,210687
Lie Machine,En-Ten,30,Lie Machine,2019-11-10,253000
Pulse,Creendo,33,Pulse,2019-08-09,241395
Can't Hide from Love,Roberto Marín Muñoz,36,Can't Hide from Love,2019-11-22,185871
Breaking Me,Curtis Lowe,41,Breaking Me,2019-07-25,250760
Shakalaka (Instrumental),Rex Stax,22,Mas (feat. Risiko),2018-05-25,143906
Twenties,Wolfgang Lohr,42,Twenties,2020-01-10,190413
Inspector Gadget,Madam Misfit,23,Inspector Gadget (Electro Swing),2020-01-17,186548
Stick To What You Got,Klischée,36,Stick to What You Got,2019-09-13,214528
Hummin' To Myself,Pisk,30,Hummin' To Myself / Jumpin' Jive,2019-11-29,222439
What's the Reason,Glenn Gatsby,41,What's the Reason,2019-12-27,181463
Swag Rag,Riff Kitten,35,Swag Rag,2019-12-06,204000
Party Like Its 1929,Tape Five,42,The Roaring 2020s,2019-10-25,191989
Hit the Road Jack,Maskarade,49,Hit the Road Jack (Electro Swing),2018-11-23,158226
Baby Swing - Radio Edit,Phos Toni,37,Baby Swing (Radio Edit),2019-12-17,190143
Doo Ding,Minimatic,24,Bric-a-Brac,2019-11-14,251053
Snake Charmer - 1930 Version,Parov Stelar,42,Snake Charmer,2019-07-12,185883
Spooky (Duke Skellington Remix),Kumiho,33,Nine Tails: Retold,2019-10-17,227056
Clockwork,Varrick Frost,32,Clockwork,2019-12-13,182982
Light up the Night,Jamie Berry,17,Light up the Night,2019-08-16,233879
Time to Fly,Emma Clair,32,Time to Fly (Electro Swing),2019-11-08,219092
Tattoos,Caravan Palace,31,<I°_°I>,2015-10-16,207293
Sweet Dreams,Wolfgang Lohr,39,Sweet Dreams (Electro Swing),2019-10-18,189677
Mr O'Butler,Jive Me,23,Jive Me,2019-04-26,199773
Not Happy,Phos Toni,33,Not Happy,2019-09-20,167479
Puttin' On The Ritz - Disco Mix Radio Edit,Taco,23,Puttin' On The Ritz (Disco Mix),2019-05-03,161434
Swing Back,Phos Toni,25,Swing Back,2019-08-02,211983
Waves of 84,The Swing Bot,49,Vintage Audio Signal,2019-07-05,331500
Bella di notte - Wolfgang Lohr Remix Radio Edit,Free Shots,35,Bella di notte (Wolfgang Lohr Remix),2019-09-13,203115
You Make Me Happy,11 Acorn Lane,30,You Make Me Happy,2019-06-20,178053
The Key To Your Ferrari,Kitten & The Hip,21,The Key To Your Ferrari,2019-04-12,212039
Invisible Man,The Electric Swing Circus,29,Connected / Invisible Man,2019-06-12,203347
Trouble,Annella,44,Trouble,2019-03-25,195463
Bangalore Swing,Tune In Crew,35,Bangalore Swing,2019-08-09,199646
Mega Run - Downtown Jump,DJ ZsuZsu,27,Mega Run (Downtown Jump),2018-08-24,202851
Whoopedoo - Varrick Frost Remix,Balduin,21,Whoopedoo (Varrick Frost Remix),2019-07-26,166705
Notte in terza fila - Wolfgang Lohr Remix,Free Shots,26,Notte in terza fila (Wolfgang Lohr Remix),2019-05-14,189194
Music Has the Power - Radio Edit,!deladap,20,Music Has the Power (Radio Edit),2019-03-29,206205
All Night,Parov Stelar,59,The Princess,2012-04-20,166613
Mister Mister,Balduin,37,Mister Mister,2016-05-20,192000
Make Me Dizzy (Radio Edit),Phos Toni,36,Make Me Dizzy (Radio Edit),2017-02-21,250767
Live Robot Swing,DJ Mibor,20,Live Robot Swing,2019-05-24,352259
Black Betty,Caravan Palace,48,Black Betty,2017-05-26,189957
Delight - Original Mix,Jamie Berry,54,Delight,2012-11-01,344000
Pump Up the Jam,Swingrowers,42,Do Not Cover,2014-06-24,229588
Is That Too Much to Ask (feat. Nina Zeitlin),Biboulakis,40,"Electro Swing Fever, Vol. 3",2014-02-17,210467
Dancing Cheek to Cheek - I'm in Heaven Radio Edit,Alex Larke,29,Dancing Cheek to Cheek,2017-06-22,183051
The Great News,Glenn Gatsby,28,The Great News (Electro Swing),2019-04-12,189836
St Louis Blues,The Swing Bot,43,St Louis Blues,2019-05-17,207914
FatMan,Jesse Rose,44,FatMan,2012-07-08,308667
Let's Face the Music and Dance - Electro Swing Mix,Right Said Fred,31,Let's Face the Music and Dance,2018-03-16,178487
Gingerbread Man,Dirty Honkers,44,Death By Swing,2010,232281
Jolie Coquine,Caravan Palace,51,Caravan Palace,2008-10-20,225698
Bella Ciao,Klischée,45,Bella Ciao,2018-08-03,174330
Party Like It's 1923 - Electro Swing Spin,Teminite,44,Party Like It's 1923 (Electro Swing Spin),2019-03-01,208238
Whatchugot (Pisk Remix),Caro Emerald,38,Whatchugot (Pisk Remix),2018-02-08,199709
Wash My Hands,Kormac,48,Word Play,2010-04-26,231515
Spend My Time With You (Electro Swing Remix),11 Acorn Lane,22,Spend My Time With You (Electro Swing Remix),2014-10-14,182835
Dirty Skirt - Radio Edit,Phos Toni,26,Electro Swing Elite Compilation 2016,2017-04-04,221177
Enjoy the Moment,Swingrowers,30,Remote,2014-08-14,208541
Gringo,Parov Stelar,46,Gringo,2019-03-01,214908
Miracle,Caravan Palace,33,Miracle,2019-02-08,216224
Stay (Electro Swing Remix),11 Acorn Lane,42,Stay (Electro Swing Remix),2019-03-20,199521
Shake Like It's Coming On,The Swing Bot,31,The Last Drive,2019-03-15,280874
Ma Petite Tonkinoise (DJ Mibor Radio Edit) [feat. Nicolle Rochelle],Bart & Baker,20,Electro Swing VII by Bart & Baker,2014-09-22,179048
Life of Crime,Balduin,25,Life of Crime,2019-02-22,199095
Don't Give a Damn - Varrick Frost Remix,Ginkgoa,23,Don't Give a Damn (Varrick Frost Remix),2019-02-15,246290
Shoot Him Down,Alice Francis,40,St. James Ballroom,2014-01-16,207587
Ring Me Up - Soundsystem Mix,!deladap,5,Ring Me Up (Soundsystem Mix),2019-01-18,254213
OhLaLa,Ninjula,22,Underground Swing Hustle,2019-02-25,185739
Everybody Loves My Baby (Swahn Remix),DJ Mibor,26,Electro Swing New Generation 01 by Bart&Baker: The Best New Electro Swing Music,2017-09-01,198613
Looking Like This,Lyre Le Temps,52,Outside the Box,2013-11-11,214113
Swingin' Together - C@ in the H@ remix,Elle & The Pocket Belles,28,Swingin' Together,2015-03-11,231655
Peeping Tom - Original Mix,Jamie Berry,53,Peeping Tom,2014-03-29,210000
Gin Tonic,Parov Stelar,43,The Demon Diaries,2015-05-01,198715
Empires,The Electric Swing Circus,37,Empires,2016-11-23,190509
Crazy in Love - Electro Swing Version,Swing Republic,50,Crazy in Love,2012-03-11,234734
Why Don't You,Gramophonedzie,47,Why Don't You,2010-01-01,171021
Dance With Me,Dirty Honkers,44,Dance With Me,2019-02-22,214118
Istanbul (Not Constantinople),Bart & Baker,46,"Introducing, Bart&Baker",2013-03-25,204413
Day & Night,Odd Chap,45,Day & Night,2018-10-05,247500
No Swinggity,Minimatic,49,No Swinggity,2015-03-19,211520
Get A Move On!,Mr. Scruff,42,Keep It Unreal,1999-06-01,205667
Cinnamon Girl - Radio Edit,[dunkelbunt],47,Raindrops And Elephants Piranha Re:Interpretations,2009-06-26,240813
Hit & Run - Wolfgang Lohr Remix,The Electric Swing Circus,37,The Electric Swing Circus - Remixed Vol. 1,2018-11-06,316991
Fever - Radio edit,Varrick Frost,41,Fever (Electro Swing),2018-11-01,189679
Minnie the Moocher,Pisk,43,Minnie the Moocher,2017-06-16,221058
Dancing Cheek to Cheek - Remix by Sefi Carmel Feat. Gani Tamir,Fred A. Staire,31,Puttin' on the Ritz - A Tribute to Fred Astaire,2017-12-01,225890
The Olden Days,LVDS,26,The Olden Days,2019-10-25,197053
Fooling,Odd Chap,32,Vintage Jukebox EP 2,2019-03-01,175500
Booty Swing,Parov Stelar,63,"The Princess, Pt. Two",2012-04-20,197507
Don't Rock the Boat - Bart & Baker Remix,Skeewiff,38,Feel Good Productions Present: Buonasera Signorina,2013-03-03,216874
"Sing, Sing, Sing - Radio Edit",Wolfgang Lohr,35,"Sing, Sing, Sing",2018-11-02,183871
Let Yourself Go,Swing Republic,40,Long Legs,2018-01-12,222187
No Strings Attached,Swingrowers,33,No Strings Attached,2018-02-09,246973
"Top Hat, White Tie and Tails - Radio Edit",Ashley Slater,20,"Top Hat, White Tie and Tails (Electro Swing)",2018-06-29,163529
Lost In The Rhythm - Original Mix,Jamie Berry,54,Lost In The Rhythm,2016-05-17,186545
Crazy Swing,!deladap,25,I Know What You Want,2012,223507
Who Gives You That High,Greenskeepers,22,Gypsy Surf,2013-12-23,497788
Flirtatious,Luke & The Belleville Orchestra,20,Speakeasy,2019-09-10,169802
PiSk Swing,Robert Edwards,35,Beat Swing Remix'd,2019-03-11,260905
Libella Swing,Parov Stelar,39,The Art Of Sampling (Deluxe Version),2013-01-01,245787
Scratch Marchin',Kormac,39,Scratch Marchin',2007-03-27,201692
Snake Charmer,Benny Berigan,41,Caravan EP,2009-06-22,304536
Listen,Nekta,44,Storybook,2009-10-16,223760
Andrew's Break,AlgoRythmik,43,Show Breaks,2011-08-31,218797
The Trumpet,Sound Nomaden,37,"The Electro Swing Revolution - Essential Tracks, Vol. 2",2011-10-07,290691
Cheek to Cheek - Swing Hop Mix,Odd Chap,45,Cheek to Cheek (Swing Hop Mix),2019-06-28,180754
Hold the Night,Lyre Le Temps,46,Lady Swing,2010-05-17,260307
Sunny Side Of The Street,Shazalakazoo,41,Swing Diskoteka,2011-06-17,254609
Geraldines Routine,Tape Five,49,Swing Patrol,2012-09-07,188911
Very Nice People,DJ Mibor,43,Very Nice People (Electro Swing),2019-04-05,182419
All Night,Parov Stelar,56,The Art Of Sampling (Deluxe Version),2013-01-01,166400
Get A Move On!,Mr. Scruff,53,Keep It Unreal (10th Anniversary Analogue Remaster Edition),1999,454600
Shala-Lala-La,Waldeck,51,Gran Paradiso,2016-08-12,195118
Mr Magpie - Jamie Berry Remix,The Electric Swing Circus,44,The Electric Swing Circus - Remixed Vol. 1,2018-11-06,224588
Smoking Room,DJ Mibor,39,Smoking Room,2019-03-08,258500
It Ain't Right,Pisk,42,It Ain't Right,2018-07-27,218631
Kisse Misse,Annella,44,Kisse Misse,2018-05-09,177143
Joe's Break,Minimatic,40,Fin De Siecle,2018-11-02,248000
Lullaby,Proleter,43,Bubbles,2018-07-02,280413
Re-Charleston (Radio Edit),Wolfgang Lohr,42,Re-Charleston (Electro Swing),2018-04-06,167360
Button Up,Odd Chap,39,Vintage Jukebox EP,2018-04-04,203077
Mambo Rap,Parov Stelar,50,Mambo Rap,2018-07-27,203946
What Lana Says,Proleter,47,What Lana Says,2018-04-24,279200
Wochenend Und Sonnenschein (Electro Swing),Wolfgang Lohr,41,Wochenend Und Sonnenschein (Electro Swing),2018-09-07,182903
Hit That Jive,Gramatik,55,SB2,2009-12-09,203051
Past Scenes,Dune Rain,38,Irreversible Frequencies,2018-01-12,117395
Never let you go,Waldeck,49,Never let you go,2018-04-13,191507
No Strings Attached,Swingrowers,46,Outsidein,2018-02-23,246973
Higher Love,Odd Chap,38,Higher Love,2018-03-28,216353
Upside Down (Radio Edit),Wolfgang Lohr,40,Upside Down (Electro Swing),2018-07-06,176613
Mais Non - 1920 Version,Klischée,45,Mais Non (1920 Version),2017-10-06,191802
Let's Do It,11 Acorn Lane,40,Let's Do It,2018-03-05,187976
J'veux du soleil (feat. Au P'tit Bonheur) [Gramophonedzie Remix],Bart & Baker,40,Greatest Hits Remixed,2018-03-16,368320
Circus Maximus - Aerophon Remix,Tape Five,38,Circus Maximus (Remixes),2018-01-12,214355
Topswing,DJ Mibor,37,Topswing,2018-02-23,255000
To the Bat Cave,Odd Chap,39,To the Bat Cave,2018-03-04,226672
Sinister Piffle,Jamie Berry,39,Frenzy,2017-12-15,248820
Take It Easy,Carola Jasmins,37,Electro Carousel Club Night (Selected by Dr Cat),2017-09-15,200559
Miss Her,Proleter,43,Bubbles,2018-07-02,242627
Marcianito - Cristina Renzetti Vocal Version,Dj Farrapo,37,The Nu Swing Experience,2017-10-20,164583
We Are What We Are (feat. Billy Bros Orchestra) [Radio Edit],Bart & Baker,37,We Are What We Are (feat. Billy Bros Orchestra),2017-10-20,236160
Married Man,Annella,39,Married Man,2018-02-28,209110
Pack Up The Louie - Caravan Palace Remix,Caro Emerald,1,The Shocking Miss Emerald The Remixes,2016-06-10,207531
Moonlight Jive,Proleter,38,Life Playing Tricks,2017-05-19,275959
Perfume,Annella,45,Perfume,2017-09-15,192741
Empires,The Electric Swing Circus,50,It Flew By,2017-01-16,190509
Whoopsy Daisy (Club Mix),Wolfgang Lohr,40,Whoopsy Daisy,2017-06-30,273988
Black Betty,Caravan Palace,2,Black Betty - Single,2017-05-26,189957
Butterfly - Wolfgang Lohr Remix,Swingrowers,2,Butterfly (Remixes),2017-06-09,350476
Swag Bag,The Young Punx,36,Electro Carousel Club Night (Selected by Dr Cat),2017-09-15,265628
Whoopee,Bart & Baker,36,Kitten On The Keys Sings Bart&Baker,2017-05-05,149267
My Bad Alice,Jenova Collective,1,My Bad Alice,2017-09-15,283739
April Showers,Proleter,56,Curses from Past Times EP,2011-11-22,275751
Street Lamp Swing,Dirty Honkers,38,Self Portrait in 3 Colors,2016-09-23,238000
Peter Lumberjack,Phos Toni,36,Peter Lumberjack,2017-03-29,280706
Otto Croy,OdjBox,41,Otto Croy EP,2016-08-12,229189
Grandpa's Groove - Extended Version,Parov Stelar,38,Grandpa's Groove,2016-09-09,256808
Step,DJ Mibor,35,Don't Mean a Thing,2016-11-28,313468
J'ai rendez vous avec mon âme (feat. Clémentine),Bart & Baker,37,Clémentine Sings Bart&Baker : J'ai rendez-vous avec mon âme,2017-02-24,230507
Headless Horseman,Kid Kasino,38,Slaughter In the Suburbs,2016-10-28,213015
Party Raiser,Lyre Le Temps,36,Party Raiser,2016-07-18,168507
Swing It Like Roger,Klischée,40,Bend the Rules,2016-10-07,196587
Lone Digger,Caravan Palace,2,<I°_°I>,2015-10-16,229805
The Cat Came Back - Bdd Remix Edit,Luca Lento,1,The Cat Came Back,2010-04-12,173284
Upside Down,Paloma Faith,58,Do You Want The Truth Or Something Beautiful?,2009-09-24,189187
Scruffy,Dutty Moonshine,37,Scruffy EP,2012-08-05,211879
"Doo uap, doo uap, doo uap - Radio edit",Gabin,48,Hôtel Costes 5,2002-10-22,215533
Dixie Biscuit - Radio Edit,Tape Five,39,"Dixie Biscuit ""The Shanghai Tapes""",2016-06-03,199679
Gypsie Doodle,Analogik,4,Klunserbeats - Live,2009-01-29,209773
Stay Swing,Swingrowers,0,Remote,2014,272144
Sing It Back,Swing Republic,1,Mo' Electro Swing Republic - Let's Misbehave,2015-01-26,211901
Lovefool,Scott Bradlee's Postmodern Jukebox,54,Swipe Right For Vintage,2015-07-30,239500
It Ain't Right,Jenova Collective,35,Champagne Machine,2014-02-17,242739
Perfect (Electro Swing Remix),11 Acorn Lane,43,Ladies Night,2016-02-26,202498
As You Will,Wolfgang Lohr,35,As You Will,2016-03-24,378538
Sleep Rider,K.D.S,0,Black Mama,2016-08-19,286500
1941 (feat. Virian),Klaypex,42,Anything Goes,2014-08-12,180200
Allez Viens (Via Con Me) [feat. Pierre Santini & Lada Redstar],Bart & Baker,39,"Introducing, Bart&Baker",2013-03-25,209347
Glam - Electro-swing Remix,Dimie Cat,41,Glam! - Single,2010,187690
